latitude,longitude,value
86.484375,-27.0703125,1.7373077
86.484375,-25.3125,1.5711329
86.484375,-23.5546875,1.5881604
86.484375,-21.796875,1.5875267
86.484375,-20.0390625,1.2624348
86.484375,-18.28125,1.3485978
86.484375,-16.5234375,1.4447031
86.484375,-14.765625,1.4175527
86.484375,-13.0078125,1.4490687
86.484375,-11.25,1.3848003
86.484375,-9.4921875,1.5072498
86.484375,-7.734375,1.4398878
86.484375,-5.9765625,1.439334
86.484375,-4.21875,1.5016277
86.484375,-2.4609375,1.4447186
86.484375,-0.703125,1.6098772
86.484375,1.0546875,1.5450492
86.484375,2.8125,1.526735
86.484375,4.5703125,1.2582577
86.484375,6.328125,1.4596449
86.484375,8.0859375,1.617461
86.484375,9.84375,1.2508357
86.484375,11.6015625,2.2443867
86.484375,13.359375,1.406171
86.484375,15.1171875,1.2839254
86.484375,16.875,1.3006533
86.484375,18.6328125,1.5956869
86.484375,20.390625,1.6092405
86.484375,22.1484375,1.6472253
86.484375,23.90625,1.449934
86.484375,25.6640625,1.351896
86.484375,27.421875,1.4790572
86.484375,29.1796875,1.5598384
86.484375,30.9375,1.5832185
86.484375,32.6953125,1.6203182
86.484375,34.453125,1.5524669
86.484375,36.2109375,1.1484108
86.484375,37.96875,1.4109976
86.484375,39.7265625,1.544737
86.484375,41.484375,1.6645606
86.484375,43.2421875,1.3660717
86.484375,45.0,1.8770025
86.484375,46.7578125,1.8528727
86.484375,48.515625,1.2501142
86.484375,50.2734375,1.8284953
86.484375,52.03125,1.4242384
86.484375,53.7890625,1.4323674
86.484375,55.546875,1.3163412
86.484375,57.3046875,1.3059126
86.484375,59.0625,1.8418715
86.484375,60.8203125,1.5024531
86.484375,62.578125,1.4463161
86.484375,64.3359375,1.2624416
86.484375,66.09375,1.3484962
86.484375,67.8515625,1.7496607
86.484375,69.609375,1.316684
86.484375,71.3671875,1.132136
86.484375,73.125,1.793525
86.484375,74.8828125,1.3314964
86.484375,76.640625,1.3539779
86.484375,78.3984375,1.609253
86.484375,80.15625,1.5264157
86.484375,81.9140625,1.4267019
86.484375,83.671875,1.423772
86.484375,85.4296875,1.377567
86.484375,87.1875,1.5077808
86.484375,88.9453125,1.5571254
86.484375,90.703125,1.8620907
86.484375,92.4609375,1.4851644
86.484375,94.21875,1.385741
86.484375,95.9765625,2.112491
86.484375,97.734375,1.2224318
86.484375,99.4921875,1.4418882
86.484375,101.25,1.4930122
86.484375,103.0078125,1.3125856
86.484375,104.765625,1.3551127
86.484375,106.5234375,1.1422734
86.484375,108.28125,1.3919779
86.484375,110.0390625,1.4635018
86.484375,111.796875,1.3185371
86.484375,113.5546875,2.199522
86.484375,115.3125,1.4381418
86.484375,117.0703125,1.3550158
86.484375,118.828125,1.3325684
86.484375,120.5859375,1.6305466
86.484375,124.1015625,1.3847638
86.484375,125.859375,1.4539578
86.484375,127.6171875,1.5875815
86.484375,129.375,1.2980822
86.484375,131.1328125,1.2990155
86.484375,132.890625,1.3945075
86.484375,134.6484375,1.4365712
86.484375,136.40625,1.3967696
86.484375,139.921875,1.7330441
86.484375,141.6796875,1.4189532
86.484375,143.4375,1.3440292
86.484375,145.1953125,1.4970783
86.484375,148.7109375,1.6467799
86.484375,150.46875,1.4621401
86.484375,152.2265625,1.4748265
86.484375,153.984375,1.3808548
86.484375,155.7421875,1.423326
86.484375,157.5,1.3730359
86.484375,159.2578125,2.6050234
86.484375,161.015625,1.3252109
86.484375,162.7734375,1.4634573
86.484375,164.53125,1.4041357
86.484375,166.2890625,1.2748078
86.484375,168.046875,1.3424118
86.484375,169.8046875,1.4488583
86.484375,171.5625,1.5371403
84.7265625,-174.7265625,1.4487801
84.7265625,-172.96875,1.6280268
84.7265625,-171.2109375,1.4577715
84.7265625,-169.453125,1.56292
84.7265625,-167.6953125,1.565875
84.7265625,-165.9375,1.3833146
84.7265625,-164.1796875,1.4662554
84.7265625,-162.421875,1.3921868
84.7265625,-160.6640625,1.4290228
84.7265625,-158.90625,1.4248066
84.7265625,-157.1484375,1.3736768
84.7265625,-155.390625,1.6396849
84.7265625,-153.6328125,1.6501818
84.7265625,-151.875,1.4850279
84.7265625,-150.1171875,1.3887835
84.7265625,-148.359375,1.5403697
84.7265625,-146.6015625,1.535811
84.7265625,-144.84375,1.5117899
84.7265625,-143.0859375,1.7576445
84.7265625,-141.328125,1.4751658
84.7265625,-139.5703125,1.5689048
84.7265625,-137.8125,1.5081832
84.7265625,-136.0546875,1.505121
84.7265625,-134.296875,1.390861
84.7265625,-132.5390625,1.4059188
84.7265625,-130.78125,1.4484625
84.7265625,-129.0234375,1.445678
84.7265625,-127.265625,1.310196
84.7265625,-125.5078125,1.6625261
84.7265625,-123.75,1.4431926
84.7265625,-121.9921875,1.3778008
84.7265625,-120.234375,1.2890666
84.7265625,-118.4765625,1.3591827
84.7265625,-116.71875,1.3568687
