latitude,longitude,value
90.0,60.8203125,0.111453526
90.0,111.796875,0.02712912
90.0,113.5546875,0.02712912
90.0,115.3125,0.02712912
90.0,117.0703125,0.02712912
88.2421875,-180.0,0.09746122
88.2421875,-178.2421875,0.078607745
88.2421875,-176.484375,0.12848465
88.2421875,-174.7265625,0.06277334
88.2421875,-172.96875,0.06277334
88.2421875,-167.6953125,0.22259548
88.2421875,-165.9375,0.22259548
88.2421875,-164.1796875,0.22259548
88.2421875,-162.421875,0.2205671
88.2421875,-160.6640625,0.18299215
88.2421875,-158.90625,0.17834772
88.2421875,-157.1484375,0.18121248
88.2421875,-155.390625,0.1712086
88.2421875,-153.6328125,0.17138483
88.2421875,-151.875,0.18164898
88.2421875,-150.1171875,0.17753853
88.2421875,-148.359375,0.17753853
88.2421875,-146.6015625,0.17432122
88.2421875,-144.84375,0.16448385
88.2421875,-143.0859375,0.14595774
88.2421875,-141.328125,0.14605945
88.2421875,-139.5703125,0.13956758
88.2421875,-137.8125,0.14044409
88.2421875,-136.0546875,0.14366499
88.2421875,-134.296875,0.14463483
88.2421875,-132.5390625,0.123543106
88.2421875,-130.78125,0.11973627
88.2421875,-129.0234375,0.113072224
88.2421875,-127.265625,0.11128834
88.2421875,-125.5078125,0.1062321
88.2421875,-123.75,0.106182024
88.2421875,-121.9921875,0.10538451
88.2421875,-120.234375,0.106981225
88.2421875,-118.4765625,0.102587424
88.2421875,-116.71875,0.11066094
88.2421875,-114.9609375,0.10878891
88.2421875,-113.203125,0.10975071
88.2421875,-111.4453125,0.107769564
88.2421875,-109.6875,0.122298285
88.2421875,-107.9296875,0.12677713
88.2421875,-106.171875,0.121709034
88.2421875,-104.4140625,0.11788388
88.2421875,-102.65625,0.120418996
88.2421875,-100.8984375,0.10111456
88.2421875,-99.140625,0.107529044
88.2421875,-97.3828125,0.10741567
88.2421875,-95.625,0.11048613
88.2421875,-93.8671875,0.10728644
88.2421875,-92.109375,0.116222255
88.2421875,-90.3515625,0.116222255
88.2421875,-88.59375,0.11910325
88.2421875,-86.8359375,0.11954166
88.2421875,-85.078125,0.119293116
88.2421875,-83.3203125,0.12934197
88.2421875,-81.5625,0.13235648
88.2421875,-79.8046875,0.10892351
88.2421875,-78.046875,0.10892351
88.2421875,-76.2890625,0.113028064
88.2421875,-74.53125,0.093697615
88.2421875,-72.7734375,0.08777226
88.2421875,-71.015625,0.08777226
88.2421875,-69.2578125,0.08760976
88.2421875,-67.5,0.085125975
88.2421875,-65.7421875,0.07690505
88.2421875,-63.984375,0.07755166
88.2421875,-62.2265625,0.07755166
88.2421875,-60.46875,0.06047662
88.2421875,-58.7109375,0.063198864
88.2421875,-56.953125,0.05769933
88.2421875,-55.1953125,0.060133234
88.2421875,-53.4375,0.061402835
88.2421875,-51.6796875,0.08301957
88.2421875,-49.921875,0.082215175
88.2421875,-48.1640625,0.07737506
88.2421875,-46.40625,0.07767176
88.2421875,-44.6484375,0.08038502
88.2421875,-42.890625,0.084411025
88.2421875,-41.1328125,0.07975003
88.2421875,-39.375,0.07973915
88.2421875,-37.6171875,0.079785235
88.2421875,-35.859375,0.080927506
88.2421875,-34.1015625,0.08731865
88.2421875,-32.34375,0.08794638
88.2421875,-30.5859375,0.08794638
88.2421875,-28.828125,0.08360899
88.2421875,-27.0703125,0.08439982
88.2421875,-25.3125,0.08439982
88.2421875,-23.5546875,0.082589604
88.2421875,-21.796875,0.08310552
88.2421875,-20.0390625,0.08552723
88.2421875,-18.28125,0.08772536
88.2421875,-16.5234375,0.08000474
88.2421875,-14.765625,0.0780777
88.2421875,-13.0078125,0.10122898
88.2421875,-11.25,0.10135556
88.2421875,-9.4921875,0.102862455
88.2421875,-7.734375,0.103279054
88.2421875,-5.9765625,0.099413134
88.2421875,-4.21875,0.09509839
88.2421875,-2.4609375,0.09108914
88.2421875,-0.703125,0.09099203
88.2421875,1.0546875,0.08334016
88.2421875,2.8125,0.113237865
88.2421875,4.5703125,0.11324121
88.2421875,6.328125,0.11275211
88.2421875,8.0859375,0.11275211
88.2421875,9.84375,0.110499285
88.2421875,11.6015625,0.10765627
88.2421875,13.359375,0.106700994
88.2421875,15.1171875,0.10638259
88.2421875,16.875,0.10667763
88.2421875,18.6328125,0.10427192
88.2421875,20.390625,0.101505
88.2421875,22.1484375,0.1121025
88.2421875,23.90625,0.11430886
88.2421875,25.6640625,0.12582485
88.2421875,27.421875,0.12694363
88.2421875,29.1796875,0.12777115
88.2421875,30.9375,0.1267971
88.2421875,32.6953125,0.12719867
88.2421875,34.453125,0.11326041
88.2421875,36.2109375,0.115454905
88.2421875,37.96875,0.11437758
88.2421875,39.7265625,0.11432548
88.2421875,41.484375,0.11644977
88.2421875,43.2421875,0.116243094
88.2421875,45.0,0.11747851
88.2421875,46.7578125,0.120725274
88.2421875,48.515625,0.1219861
88.2421875,50.2734375,0.121733524
88.2421875,52.03125,0.12785476
88.2421875,53.7890625,0.12144276
88.2421875,55.546875,0.117441624
88.2421875,57.3046875,0.09364585
88.2421875,59.0625,0.0953362
88.2421875,60.8203125,0.08397217
88.2421875,62.578125,0.085084155
88.2421875,64.3359375,0.087972276
88.2421875,66.09375,0.09536847
88.2421875,67.8515625,0.10021505
88.2421875,69.609375,0.10675741
88.2421875,71.3671875,0.10470876
88.2421875,73.125,0.097589314
88.2421875,74.8828125,0.08199534
88.2421875,76.640625,0.07956928
88.2421875,78.3984375,0.07655787
88.2421875,80.15625,0.07505201
88.2421875,81.9140625,0.07448048
88.2421875,83.671875,0.07383498
88.2421875,85.4296875,0.074536294
88.2421875,87.1875,0.074536294
88.2421875,88.9453125,0.07996406
88.2421875,90.703125,0.0832613
88.2421875,92.4609375,0.0842688
88.2421875,94.21875,0.08287087
88.2421875,95.9765625,0.080690615
88.2421875,97.734375,0.076543674
88.2421875,99.4921875,0.08021745
88.2421875,101.25,0.07249312
88.2421875,103.0078125,0.073935986
88.2421875,104.765625,0.078316785
88.2421875,106.5234375,0.08898003
88.2421875,108.28125,0.09420422
88.2421875,110.0390625,0.09415353
88.2421875,111.796875,0.08795552
88.2421875,113.5546875,0.097453155
88.2421875,115.3125,0.098219454
88.2421875,117.0703125,0.09638683
88.2421875,118.828125,0.0985665
88.2421875,120.5859375,0.109930865
88.2421875,122.34375,0.10842305
88.2421875,124.1015625,0.11382757
88.2421875,125.859375,0.11284894
88.2421875,127.6171875,0.112524115
88.2421875,129.375,0.117759176
88.2421875,131.1328125,0.119386375
88.2421875,132.890625,0.13670436
88.2421875,134.6484375,0.13713741
88.2421875,136.40625,0.13752134
88.2421875,138.1640625,0.14925328
88.2421875,139.921875,0.1460012
88.2421875,141.6796875,0.1479741
88.2421875,143.4375,0.14787039
88.2421875,145.1953125,0.14787039
88.2421875,146.953125,0.14457159
88.2421875,148.7109375,0.15002245
88.2421875,150.46875,0.15944406
88.2421875,152.2265625,0.15680163
88.2421875,153.984375,0.14894365
88.2421875,155.7421875,0.14894365
88.2421875,157.5,0.1547517
88.2421875,159.2578125,0.15479574
88.2421875,161.015625,0.15505323
88.2421875,162.7734375,0.16272527
88.2421875,164.53125,0.14733589
88.2421875,166.2890625,0.15002912
88.2421875,168.046875,0.15538815
88.2421875,169.8046875,0.15538815
88.2421875,171.5625,0.13543881
88.2421875,173.3203125,0.13122813
88.2421875,175.078125,0.11247968
88.2421875,176.8359375,0.09912257
88.2421875,178.59375,0.0988375
86.484375,-180.0,0.13186784
86.484375,-178.2421875,0.13186784
86.484375,-176.484375,0.11542694
86.484375,-174.7265625,0.114030346
86.484375,-172.96875,0.08122029
86.484375,-171.2109375,0.08122029
86.484375,-169.453125,0.08122029
86.484375,-167.6953125,0.08122029
86.484375,-165.9375,0.085830234
86.484375,-164.1796875,0.15202846
86.484375,-162.421875,0.1632012
86.484375,-160.6640625,0.16261515
86.484375,-158.90625,0.20397767
86.484375,-157.1484375,0.20397767
86.484375,-155.390625,0.19229718
86.484375,-153.6328125,0.16880898
86.484375,-151.875,0.16802636
86.484375,-150.1171875,0.1273571
86.484375,-148.359375,0.101513565
86.484375,-146.6015625,0.10236692
86.484375,-144.84375,0.100374244
86.484375,-143.0859375,0.09330873
86.484375,-141.328125,0.087632515
86.484375,-139.5703125,0.08908964
86.484375,-137.8125,0.096332215
86.484375,-136.0546875,0.09652535
86.484375,-134.296875,0.09617956
86.484375,-132.5390625,0.09202339
86.484375,-130.78125,0.09475734
86.484375,-129.0234375,0.09907971
86.484375,-127.265625,0.09503526
86.484375,-125.5078125,0.09976857
86.484375,-123.75,0.09166724
86.484375,-121.9921875,0.089841396
86.484375,-120.234375,0.09636134
86.484375,-118.4765625,0.101168625
86.484375,-116.71875,0.101168625
86.484375,-114.9609375,0.09628421
86.484375,-113.203125,0.10860974
86.484375,-111.4453125,0.115865946
86.484375,-109.6875,0.13087729
86.484375,-107.9296875,0.14233087
86.484375,-106.171875,0.14161341
86.484375,-104.4140625,0.16176336
86.484375,-102.65625,0.14618711
86.484375,-100.8984375,0.14945057
86.484375,-99.140625,0.14283311
86.484375,-97.3828125,0.15216705
86.484375,-95.625,0.14396964
86.484375,-93.8671875,0.14905502
86.484375,-92.109375,0.12218489
86.484375,-90.3515625,0.12849015
86.484375,-88.59375,0.12547046
86.484375,-86.8359375,0.0786909
86.484375,-85.078125,0.07300035
86.484375,-83.3203125,0.09131949
86.484375,-81.5625,0.099076554
86.484375,-79.8046875,0.108093604
86.484375,-78.046875,0.112281166
86.484375,-76.2890625,0.112281166
86.484375,-74.53125,0.09886717
86.484375,-72.7734375,0.09332003
86.484375,-71.015625,0.07767719
86.484375,-69.2578125,0.07794355
86.484375,-67.5,0.06093252
86.484375,-65.7421875,0.052287374
86.484375,-63.984375,0.052191522
86.484375,-62.2265625,0.04541645
86.484375,-60.46875,0.051250923
86.484375,-58.7109375,0.051989343
86.484375,-56.953125,0.05450546
86.484375,-55.1953125,0.055248592
86.484375,-53.4375,0.054763142
86.484375,-51.6796875,0.057633787
86.484375,-49.921875,0.060075868
86.484375,-48.1640625,0.060084134
86.484375,-46.40625,0.06185181
86.484375,-44.6484375,0.061744362
86.484375,-42.890625,0.076935664
86.484375,-41.1328125,0.08074388
86.484375,-39.375,0.07571982
86.484375,-37.6171875,0.07707207
86.484375,-35.859375,0.0828566
86.484375,-34.1015625,0.08430066
86.484375,-32.34375,0.08529462
86.484375,-30.5859375,0.08562823
86.484375,-28.828125,0.05160505
86.484375,-27.0703125,0.07317603
86.484375,-25.3125,0.07317603
86.484375,-23.5546875,0.07130845
86.484375,-21.796875,0.067357466
86.484375,-20.0390625,0.060950357
86.484375,-18.28125,0.060667142
86.484375,-16.5234375,0.0604874
86.484375,-14.765625,0.07058539
86.484375,-13.0078125,0.072062165
86.484375,-11.25,0.09670813
86.484375,-9.4921875,0.09818809
86.484375,-7.734375,0.105976336
86.484375,-5.9765625,0.12144223
86.484375,-4.21875,0.10759513
86.484375,-2.4609375,0.13234477
86.484375,-0.703125,0.13244858
86.484375,1.0546875,0.12575494
86.484375,2.8125,0.11333295
86.484375,4.5703125,0.12040214
86.484375,6.328125,0.11563329
86.484375,8.0859375,0.10893409
86.484375,9.84375,0.12872174
86.484375,11.6015625,0.09595264
86.484375,13.359375,0.11937885
86.484375,15.1171875,0.12789343
86.484375,16.875,0.1314824
86.484375,18.6328125,0.12338185
86.484375,20.390625,0.12552893
86.484375,22.1484375,0.13936551
86.484375,23.90625,0.18244934
86.484375,25.6640625,0.17400306
86.484375,27.421875,0.17135347
86.484375,29.1796875,0.07271932
86.484375,30.9375,0.065010846
86.484375,32.6953125,0.065010846
86.484375,34.453125,0.066257864
86.484375,36.2109375,0.047462877
86.484375,37.96875,0.04744301
86.484375,39.7265625,0.0545849
86.484375,41.484375,0.05640765
86.484375,43.2421875,0.05219126
86.484375,45.0,0.04837462
86.484375,46.7578125,0.062386103
86.484375,48.515625,0.08009983
86.484375,50.2734375,0.08029777
86.484375,52.03125,0.08897878
86.484375,53.7890625,0.08754313
86.484375,55.546875,0.0869026
86.484375,57.3046875,0.09693776
86.484375,59.0625,0.10116287
86.484375,60.8203125,0.0990476
86.484375,62.578125,0.112877786
86.484375,64.3359375,0.11586362
86.484375,66.09375,0.14831637
86.484375,67.8515625,0.14834411
86.484375,69.609375,0.13510427
86.484375,71.3671875,0.10960429
86.484375,73.125,0.110491656
86.484375,74.8828125,0.11131133
86.484375,76.640625,0.09769786
86.484375,78.3984375,0.08925316
86.484375,80.15625,0.063800186
86.484375,81.9140625,0.06495185
86.484375,83.671875,0.06452568
86.484375,85.4296875,0.07500862
86.484375,87.1875,0.0827168
86.484375,88.9453125,0.10898708
86.484375,90.703125,0.11143318
86.484375,92.4609375,0.11169868
86.484375,94.21875,0.118219264
86.484375,95.9765625,0.13711204
86.484375,97.734375,0.14466272
86.484375,99.4921875,0.12996432
86.484375,101.25,0.13217062
86.484375,103.0078125,0.11284519
86.484375,104.765625,0.113481045
86.484375,106.5234375,0.10936005
86.484375,108.28125,0.1051241
86.484375,110.0390625,0.104027085
86.484375,111.796875,0.09547815
86.484375,113.5546875,0.10593837
86.484375,115.3125,0.10347346
86.484375,117.0703125,0.11045519
86.484375,118.828125,0.12766561
86.484375,120.5859375,0.12863283
86.484375,122.34375,0.1183018
86.484375,124.1015625,0.12273012
86.484375,125.859375,0.15280926
86.484375,127.6171875,0.12674321
86.484375,129.375,0.14201507
86.484375,131.1328125,0.13563384
86.484375,132.890625,0.14930873
86.484375,134.6484375,0.15681525
86.484375,136.40625,0.1383698
86.484375,138.1640625,0.19063291
86.484375,139.921875,0.19032866
86.484375,141.6796875,0.16948935
86.484375,143.4375,0.17195956
86.484375,145.1953125,0.16215052
86.484375,146.953125,0.18778235
86.484375,148.7109375,0.13455847
86.484375,150.46875,0.091311894
86.484375,152.2265625,0.09947745
86.484375,153.984375,0.10074602
86.484375,155.7421875,0.103839226
86.484375,157.5,0.1045604
86.484375,159.2578125,0.102964774
86.484375,161.015625,0.11581078
86.484375,162.7734375,0.12500803
86.484375,164.53125,0.1240384
86.484375,166.2890625,0.113722734
86.484375,168.046875,0.11401811
86.484375,169.8046875,0.114464365
86.484375,171.5625,0.10495448
86.484375,173.3203125,0.08779459
86.484375,175.078125,0.1024213
86.484375,176.8359375,0.121870175
86.484375,178.59375,0.121870175
84.7265625,-180.0,0.115285344
84.7265625,-178.2421875,0.11471304
84.7265625,-176.484375,0.15568036
84.7265625,-174.7265625,0.08530829
84.7265625,-172.96875,0.081164286
84.7265625,-171.2109375,0.07892963
84.7265625,-169.453125,0.067936495
84.7265625,-167.6953125,0.067936495
84.7265625,-165.9375,0.0809273
84.7265625,-164.1796875,0.18812393
84.7265625,-162.421875,0.19966418
84.7265625,-160.6640625,0.1795359
84.7265625,-158.90625,0.17932011
84.7265625,-157.1484375,0.11738302
84.7265625,-155.390625,0.12008248
84.7265625,-153.6328125,0.11806708
84.7265625,-151.875,0.062246174
84.7265625,-150.1171875,0.052413214
84.7265625,-148.359375,0.062078536
84.7265625,-146.6015625,0.06741244
84.7265625,-144.84375,0.0746438
84.7265625,-143.0859375,0.07833905
84.7265625,-141.328125,0.08865733
84.7265625,-139.5703125,0.094518304
84.7265625,-137.8125,0.092403084
84.7265625,-136.0546875,0.1016618
84.7265625,-134.296875,0.10538073
84.7265625,-132.5390625,0.10460862
84.7265625,-130.78125,0.10784855
84.7265625,-129.0234375,0.09717703
84.7265625,-127.265625,0.0978616
84.7265625,-125.5078125,0.06811069
84.7265625,-123.75,0.081674
84.7265625,-121.9921875,0.08403044
84.7265625,-120.234375,0.084507994
84.7265625,-118.4765625,0.083301894
84.7265625,-116.71875,0.09657416
84.7265625,-114.9609375,0.08117081
84.7265625,-113.203125,0.1018634
84.7265625,-111.4453125,0.12849332
84.7265625,-109.6875,0.12165152
84.7265625,-107.9296875,0.11453345
84.7265625,-106.171875,0.113268144
84.7265625,-104.4140625,0.12591341
84.7265625,-102.65625,0.11059126
84.7265625,-100.8984375,0.1509131
84.7265625,-99.140625,0.14674148
84.7265625,-97.3828125,0.15432186
84.7265625,-95.625,0.16079225
84.7265625,-93.8671875,0.1591693
84.7265625,-92.109375,0.18308567
84.7265625,-90.3515625,0.067729376
84.7265625,-88.59375,0.06781598
84.7265625,-86.8359375,0.057571217
84.7265625,-85.078125,0.07123581
84.7265625,-83.3203125,0.072012536
84.7265625,-81.5625,0.09868296
84.7265625,-79.8046875,0.09868296
84.7265625,-78.046875,0.09961884
84.7265625,-76.2890625,0.10193523
84.7265625,-74.53125,0.10271804
84.7265625,-72.7734375,0.095453545
84.7265625,-71.015625,0.097684264
84.7265625,-69.2578125,0.090278484
84.7265625,-67.5,0.08864437
84.7265625,-65.7421875,0.08750624
84.7265625,-63.984375,0.06213576
84.7265625,-62.2265625,0.054486457
84.7265625,-60.46875,0.042841148
84.7265625,-58.7109375,0.044668358
84.7265625,-56.953125,0.044622287
84.7265625,-55.1953125,0.046677284
84.7265625,-53.4375,0.061452676
84.7265625,-51.6796875,0.06054905
84.7265625,-49.921875,0.051718704
84.7265625,-48.1640625,0.04986845
84.7265625,-46.40625,0.052320763
84.7265625,-44.6484375,0.051507942
84.7265625,-42.890625,0.044162087
84.7265625,-41.1328125,0.06804064
84.7265625,-39.375,0.0792238
84.7265625,-37.6171875,0.07871254
84.7265625,-35.859375,0.07848379
84.7265625,-34.1015625,0.092961475
84.7265625,-32.34375,0.083515614
84.7265625,-30.5859375,0.06826552
84.7265625,-28.828125,0.06411908
84.7265625,-27.0703125,0.06494707
84.7265625,-25.3125,0.060030248
84.7265625,-23.5546875,0.056624733
84.7265625,-21.796875,0.0575094
84.7265625,-20.0390625,0.05869134
84.7265625,-18.28125,0.058541555
84.7265625,-16.5234375,0.059979174
84.7265625,-14.765625,0.073794134
84.7265625,-13.0078125,0.080087736
84.7265625,-11.25,0.19938023
84.7265625,-9.4921875,0.09319259
84.7265625,-7.734375,0.09319259
84.7265625,-5.9765625,0.09202049
84.7265625,-4.21875,0.10264006
84.7265625,-2.4609375,0.110963196
84.7265625,-0.703125,0.13171293
84.7265625,1.0546875,0.13958734
84.7265625,2.8125,0.12156614
84.7265625,4.5703125,0.123087525
84.7265625,6.328125,0.09911685
84.7265625,8.0859375,0.09721936
84.7265625,9.84375,0.10765476
84.7265625,11.6015625,0.13434923
84.7265625,13.359375,0.13959861
84.7265625,15.1171875,0.17489377
84.7265625,16.875,0.19705713
84.7265625,18.6328125,0.20487015
84.7265625,20.390625,0.09104767
84.7265625,22.1484375,0.06817614
84.7265625,23.90625,0.05941106
84.7265625,25.6640625,0.05941106
84.7265625,29.1796875,0.039966144
84.7265625,30.9375,0.039966144
84.7265625,32.6953125,0.044106137
84.7265625,34.453125,0.045520082
84.7265625,36.2109375,0.042382836
84.7265625,37.96875,0.053258978
84.7265625,39.7265625,0.06592879
84.7265625,41.484375,0.11204184
84.7265625,43.2421875,0.0855107
84.7265625,45.0,0.08712411
84.7265625,46.7578125,0.08362375
84.7265625,48.515625,0.08083338
84.7265625,50.2734375,0.08252917
84.7265625,52.03125,0.10553285
84.7265625,53.7890625,0.09843005
84.7265625,55.546875,0.09717347
84.7265625,57.3046875,0.09870468
84.7265625,59.0625,0.098593764
84.7265625,60.8203125,0.102911614
84.7265625,62.578125,0.1079144
84.7265625,64.3359375,0.11075367
84.7265625,66.09375,0.119884625
84.7265625,67.8515625,0.13247102
84.7265625,69.609375,0.11519859
84.7265625,71.3671875,0.115115315
84.7265625,73.125,0.11512026
84.7265625,74.8828125,0.10916527
84.7265625,76.640625,0.11747914
84.7265625,78.3984375,0.09167056
84.7265625,80.15625,0.057109747
84.7265625,81.9140625,0.06740656
84.7265625,83.671875,0.06352391
84.7265625,85.4296875,0.09215877
84.7265625,87.1875,0.091750555
84.7265625,88.9453125,0.09517084
84.7265625,90.703125,0.10866469
84.7265625,92.4609375,0.11041626
84.7265625,94.21875,0.15477349
84.7265625,95.9765625,0.14996777
84.7265625,97.734375,0.14103396
84.7265625,99.4921875,0.13986714
84.7265625,101.25,0.13708575
84.7265625,103.0078125,0.114216134
84.7265625,104.765625,0.108093254
84.7265625,106.5234375,0.101195976
84.7265625,108.28125,0.09463236
84.7265625,110.0390625,0.07705992
84.7265625,111.796875,0.06836742
84.7265625,113.5546875,0.09125752
84.7265625,115.3125,0.12052987
84.7265625,117.0703125,0.12052987
84.7265625,118.828125,0.13788106
84.7265625,120.5859375,0.16934709
84.7265625,122.34375,0.14714234
84.7265625,124.1015625,0.0912946
84.7265625,125.859375,0.062248815
84.7265625,127.6171875,0.06787135
84.7265625,129.375,0.036118433
84.7265625,131.1328125,0.048787106
84.7265625,132.890625,0.09779721
84.7265625,134.6484375,0.10040408
84.7265625,136.40625,0.13908422
84.7265625,138.1640625,0.14417328
84.7265625,139.921875,0.18735291
84.7265625,141.6796875,0.1736451
84.7265625,143.4375,0.19353631
84.7265625,145.1953125,0.14909515
84.7265625,146.953125,0.13493858
84.7265625,148.7109375,0.12658769
84.7265625,150.46875,0.12658769
84.7265625,152.2265625,0.106879234
84.7265625,153.984375,0.09797056
84.7265625,155.7421875,0.10901088
84.7265625,157.5,0.116225086
84.7265625,159.2578125,0.11366434
84.7265625,161.015625,0.10355748
84.7265625,162.7734375,0.10706199
84.7265625,164.53125,0.106099285
84.7265625,166.2890625,0.106248416
84.7265625,168.046875,0.10530307
84.7265625,169.8046875,0.1291685
84.7265625,171.5625,0.12102981
84.7265625,173.3203125,0.12081952
84.7265625,175.078125,0.116899475
84.7265625,176.8359375,0.101712026
84.7265625,178.59375,0.116254225
82.96875,-180.0,0.16313563
82.96875,-178.2421875,0.14047922
82.96875,-176.484375,0.14065424
82.96875,-174.7265625,0.085123576
82.96875,-172.96875,0.07686794
82.96875,-171.2109375,0.075872056
82.96875,-169.453125,0.075682275
82.96875,-167.6953125,0.09529408
82.96875,-165.9375,0.10416811
82.96875,-164.1796875,0.11781985
82.96875,-162.421875,0.15932353
82.96875,-160.6640625,0.10472187
82.96875,-158.90625,0.10992104
82.96875,-157.1484375,0.10190186
82.96875,-155.390625,0.099580936
82.96875,-153.6328125,0.09109351
82.96875,-151.875,0.054895896
82.96875,-150.1171875,0.04709607
82.96875,-148.359375,0.047956288
82.96875,-146.6015625,0.049696986
82.96875,-144.84375,0.0784276
82.96875,-143.0859375,0.08056266
82.96875,-141.328125,0.08077628
82.96875,-139.5703125,0.09000913
82.96875,-137.8125,0.10970585
82.96875,-136.0546875,0.09789815
82.96875,-134.296875,0.114535645
82.96875,-132.5390625,0.11171111
82.96875,-130.78125,0.119423546
82.96875,-129.0234375,0.11656058
82.96875,-127.265625,0.089796804
82.96875,-125.5078125,0.08519908
82.96875,-123.75,0.10589041
82.96875,-121.9921875,0.08736386
82.96875,-120.234375,0.09067538
82.96875,-118.4765625,0.09618437
82.96875,-116.71875,0.08066108
82.96875,-114.9609375,0.04820921
82.96875,-113.203125,0.108148985
82.96875,-111.4453125,0.12371484
82.96875,-109.6875,0.108919814
82.96875,-107.9296875,0.13356501
82.96875,-106.171875,0.12241308
82.96875,-104.4140625,0.092050016
82.96875,-102.65625,0.058200922
82.96875,-100.8984375,0.06472644
82.96875,-99.140625,0.15658422
82.96875,-97.3828125,0.17217904
82.96875,-95.625,0.15838297
82.96875,-93.8671875,0.15177149
82.96875,-92.109375,0.17469223
82.96875,-90.3515625,0.14903535
82.96875,-88.59375,0.04740881
82.96875,-86.8359375,0.07179512
82.96875,-85.078125,0.0688095
82.96875,-83.3203125,0.07504853
82.96875,-81.5625,0.0777951
82.96875,-79.8046875,0.09704868
82.96875,-78.046875,0.10316342
82.96875,-76.2890625,0.10316342
82.96875,-74.53125,0.11352067
82.96875,-72.7734375,0.09606681
82.96875,-71.015625,0.09496559
82.96875,-69.2578125,0.08757595
82.96875,-67.5,0.079026505
82.96875,-65.7421875,0.06594331
82.96875,-63.984375,0.051362533
